Image Path,Question,Predicted Answer,Correct Answer
DS-MVTec/wood/image/good/017.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/good/018.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/hole/000.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/hole/000.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/wood/image/hole/000.png,There is a defect in the object. Where is the defect?,C,B
DS-MVTec/wood/image/hole/000.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/wood/image/hole/000.png,There are some defects in the object. What is the effect of the defects on the wooden surface?,B,B
DS-MVTec/wood/image/hole/001.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/hole/001.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/wood/image/hole/001.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/wood/image/hole/001.png,There is a defect in the object. What is the appearance of the defect?,C,D
DS-MVTec/wood/image/hole/001.png,There is a defect in the object. What is the potential effect of the defect on the wood?,C,C
DS-MVTec/wood/image/hole/002.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/hole/002.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/wood/image/hole/002.png,There is a defect in the object. Where is the defect?,C,A
DS-MVTec/wood/image/hole/002.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/wood/image/hole/002.png,There are some defects in the object. How are the defects aligned?,C,A
DS-MVTec/wood/image/hole/003.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/hole/003.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/wood/image/hole/003.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/wood/image/hole/003.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/wood/image/hole/003.png,There are some defects in the object. How do the defects affect the object?,C,C
DS-MVTec/wood/image/hole/004.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/hole/004.png,There is a defect in the object. What is the type of the defect?,A,A
DS-MVTec/wood/image/hole/004.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/wood/image/hole/004.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/wood/image/hole/004.png,There is a defect in the object. What could be the effect of the defect on the wood?,D,D
DS-MVTec/wood/image/hole/005.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/hole/005.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/wood/image/hole/005.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/wood/image/hole/005.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/wood/image/hole/005.png,There is a defect in the object. What is the effect of the defect on the wood's surface?,A,A
DS-MVTec/wood/image/hole/006.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/hole/006.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/wood/image/hole/006.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/wood/image/hole/006.png,There is a defect in the object. What is the appearance of the defect?,A,A
DS-MVTec/wood/image/hole/006.png,There is a defect in the object. What is the potential effect of the defect on the wood's integrity?,A,A
DS-MVTec/wood/image/hole/007.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/hole/007.png,There is a defect in the object. What is the type of the defect?,A,A
DS-MVTec/wood/image/hole/007.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/wood/image/hole/007.png,There is a defect in the object. What is the appearance of the defect?,A,A
DS-MVTec/wood/image/hole/007.png,There is a defect in the object. What might be a possible cause for the defect?,C,C
DS-MVTec/wood/image/hole/008.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/hole/008.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/wood/image/hole/008.png,There is a defect in the object. Where is the defect?,D,A
DS-MVTec/wood/image/hole/008.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/wood/image/hole/008.png,There are some defects in the object. How many defects are there on the wood?,A,A
DS-MVTec/wood/image/hole/009.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/hole/009.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/wood/image/hole/009.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/wood/image/hole/009.png,There is a defect in the object. What is the appearance of the defect?,A,A
DS-MVTec/wood/image/liquid/000.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/liquid/000.png,There is a defect in the object. What is the type of the defect?,A,A
DS-MVTec/wood/image/liquid/000.png,There is a defect in the object. Where is the defect?,B,A
DS-MVTec/wood/image/liquid/000.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/wood/image/liquid/001.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/liquid/001.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/wood/image/liquid/001.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/wood/image/liquid/001.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/wood/image/liquid/001.png,There is a defect in the object. What could be the effect of the defect?,C,C
DS-MVTec/wood/image/liquid/002.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/liquid/002.png,There is a defect in the object. What is the type of the defect?,A,A
DS-MVTec/wood/image/liquid/002.png,There is a defect in the object. Where is the defect?,B,A
DS-MVTec/wood/image/liquid/002.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/wood/image/liquid/002.png,There is a defect in the object. What is the likely cause of the anomalies?,C,C
DS-MVTec/wood/image/liquid/003.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/liquid/003.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/wood/image/liquid/003.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/wood/image/liquid/003.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/wood/image/liquid/003.png,There is a defect in the object. What is the effect of the defect on the wood?,D,D
DS-MVTec/wood/image/liquid/004.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/liquid/004.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/wood/image/liquid/004.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/wood/image/liquid/004.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/wood/image/liquid/004.png,There is a defect in the object. What is the effect of the defect on the wood?,B,B
DS-MVTec/wood/image/liquid/005.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/liquid/005.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/wood/image/liquid/005.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/wood/image/liquid/005.png,There is a defect in the object. What is the appearance of the defect?,A,A
DS-MVTec/wood/image/liquid/006.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/liquid/006.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/wood/image/liquid/006.png,There is a defect in the object. Where is the defect?,C,A
DS-MVTec/wood/image/liquid/006.png,There is a defect in the object. What is the appearance of the defect?,D,A
DS-MVTec/wood/image/liquid/006.png,There is a defect in the object. What effect does the defect have on the wooden surface?,B,B
DS-MVTec/wood/image/liquid/007.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/liquid/007.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/wood/image/liquid/007.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/wood/image/liquid/007.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/wood/image/liquid/007.png,There is a defect in the object. What is the shape of the defect?,A,A
DS-MVTec/wood/image/liquid/008.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/liquid/008.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/wood/image/liquid/008.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/wood/image/liquid/008.png,There is a defect in the object. What is the appearance of the defect?,A,A
DS-MVTec/wood/image/liquid/008.png,There is a defect in the object. What effect does the defect have on the wood's appearance?,D,A
DS-MVTec/wood/image/liquid/009.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/liquid/009.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/wood/image/liquid/009.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/wood/image/liquid/009.png,There is a defect in the object. What is the appearance of the defect?,A,A
DS-MVTec/wood/image/liquid/009.png,There is a defect in the object. What is the effect of the defect on the wood's appearance?,A,A
DS-MVTec/wood/image/scratch/000.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/scratch/000.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/wood/image/scratch/000.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/wood/image/scratch/000.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/wood/image/scratch/000.png,There is a defect in the object. What effect does the defect have on the wood?,B,B
DS-MVTec/wood/image/scratch/001.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/scratch/001.png,There is a defect in the object. What is the type of the defect?,D,B
DS-MVTec/wood/image/scratch/001.png,There is a defect in the object. Where is the defect?,B,D
DS-MVTec/wood/image/scratch/001.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/wood/image/scratch/001.png,There is a defect in the object. How does the defect affect the appearance of the wooden surface?,D,D
DS-MVTec/wood/image/scratch/002.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/scratch/002.png,There is a defect in the object. What is the type of the defect?,C,D
DS-MVTec/wood/image/scratch/002.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/wood/image/scratch/002.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/wood/image/scratch/002.png,There is a defect in the object. How does the scratch vary along its length?,D,D
DS-MVTec/wood/image/scratch/003.png,Is there any defect in the object?,B,B
