idx,image_key,question,question_type,split,reference_image,logit_Ref,logit_Know,logit_Reason,logit_Decide,p_Ref,p_Know,p_Reason,p_Decide,margin_Ref,margin_Know,margin_Reason,margin_Decide,y_Ref,y_Know,y_Reason,y_Decide,vector,active_experts,prior_vector,match_prior
890,DS-MVTec/capsule/image/crack/022.png,There is a defect in the object. What is the appearance of the defect?,Defect Description,train,158.png,4.782485,16.585531,5.378160,3.702753,0.991694,1.000000,0.995405,0.975938,+0.816694,+0.825000,+0.820405,+0.800938,1,1,1,1,1111,Reference Extractor|Knowledge Guide|Reasoning Expert|Decision Maker,1111,1
891,DS-MVTec/capsule/image/crack/022.png,There is a defect in the object. How could the defect potentially affect the capsule?,Defect Analysis,eval,158.png,-5.813501,17.826210,11.423635,2.694934,0.002978,1.000000,0.999989,0.936727,-0.172022,+0.825000,+0.824989,+0.761727,0,1,1,1,0111,Knowledge Guide|Reasoning Expert|Decision Maker,0111,1
892,DS-MVTec/capsule/image/faulty_imprint/000.png,Is there any defect in the object?,Anomaly Detection,train,187.png,15.714469,-7.773437,-15.677318,3.253742,1.000000,0.000421,0.000000,0.962807,+0.825000,-0.174579,-0.175000,+0.787807,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
893,DS-MVTec/capsule/image/faulty_imprint/000.png,There are some defects in the object. What type of defects are present in the object?,Defect Classification,train,187.png,9.567555,5.545416,-4.110572,3.392953,0.999930,0.996110,0.016134,0.967484,+0.824930,+0.821110,-0.158866,+0.792484,1,1,0,1,1101,Reference Extractor|Knowledge Guide|Decision Maker,1101,1
894,DS-MVTec/capsule/image/faulty_imprint/000.png,There are some defects in the object. Where are the defects located?,Defect Localization,eval,187.png,13.301344,-6.281460,-13.176212,2.825548,0.999998,0.001867,0.000002,0.944041,+0.824998,-0.173133,-0.174998,+0.769041,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
895,DS-MVTec/capsule/image/faulty_imprint/000.png,There are some defects in the object. What is the appearance of the defects?,Defect Description,train,187.png,4.286073,15.343164,4.939864,3.501252,0.986428,1.000000,0.992895,0.970723,+0.811428,+0.825000,+0.817895,+0.795723,1,1,1,1,1111,Reference Extractor|Knowledge Guide|Reasoning Expert|Decision Maker,1111,1
896,DS-MVTec/capsule/image/faulty_imprint/000.png,There are some defects in the object. What are the potential effects of these defects?,Defect Analysis,eval,187.png,-5.822145,17.862255,11.427274,2.702474,0.002953,1.000000,0.999989,0.937172,-0.172047,+0.825000,+0.824989,+0.762172,0,1,1,1,0111,Knowledge Guide|Reasoning Expert|Decision Maker,0111,1
897,DS-MVTec/capsule/image/faulty_imprint/001.png,Is there any defect in the object?,Anomaly Detection,train,082.png,15.896510,-7.832580,-15.833803,3.285150,1.000000,0.000396,0.000000,0.963916,+0.825000,-0.174604,-0.175000,+0.788916,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
898,DS-MVTec/capsule/image/faulty_imprint/001.png,There is a defect in the object. What is the type of the defect?,Defect Classification,eval,082.png,12.932760,5.505431,-6.168372,3.917960,0.999998,0.995952,0.002090,0.980506,+0.824998,+0.820952,-0.172910,+0.805506,1,1,0,1,1101,Reference Extractor|Knowledge Guide|Decision Maker,1101,1
899,DS-MVTec/capsule/image/faulty_imprint/001.png,There is a defect in the object. Where is the defect?,Defect Localization,train,082.png,13.669769,-6.015744,-13.277833,2.939588,0.999999,0.002434,0.000002,0.949769,+0.824999,-0.172566,-0.174998,+0.774769,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
900,DS-MVTec/capsule/image/faulty_imprint/001.png,There is a defect in the object. What is the appearance of the defect?,Defect Description,eval,082.png,5.035774,16.866589,5.377289,3.779097,0.993541,1.000000,0.995401,0.977667,+0.818541,+0.825000,+0.820401,+0.802667,1,1,1,1,1111,Reference Extractor|Knowledge Guide|Reasoning Expert|Decision Maker,1111,1
901,DS-MVTec/capsule/image/faulty_imprint/001.png,There is a defect in the object. What might the effect of this defect be?,Defect Analysis,train,082.png,-5.009101,16.692421,10.415782,2.554735,0.006633,1.000000,0.999970,0.927891,-0.168367,+0.825000,+0.824970,+0.752891,0,1,1,1,0111,Knowledge Guide|Reasoning Expert|Decision Maker,0111,1
902,DS-MVTec/capsule/image/faulty_imprint/002.png,Is there any defect in the object?,Anomaly Detection,eval,187.png,15.545347,-7.718043,-15.545978,3.226969,1.000000,0.000445,0.000000,0.961837,+0.825000,-0.174555,-0.175000,+0.786837,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
903,DS-MVTec/capsule/image/faulty_imprint/002.png,There is a defect in the object. What is the type of the defect?,Defect Classification,train,187.png,12.563686,5.699852,-5.826032,3.874861,0.999997,0.996665,0.002941,0.979665,+0.824997,+0.821665,-0.172059,+0.804665,1,1,0,1,1101,Reference Extractor|Knowledge Guide|Decision Maker,1101,1
904,DS-MVTec/capsule/image/faulty_imprint/002.png,There is a defect in the object. Where is the defect?,Defect Localization,train,187.png,13.312108,-5.838973,-12.956335,2.894686,0.999998,0.002903,0.000002,0.947583,+0.824998,-0.172097,-0.174998,+0.772583,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
905,DS-MVTec/capsule/image/faulty_imprint/002.png,There is a defect in the object. What is the appearance of the defect?,Defect Description,train,187.png,4.659395,17.064577,5.725850,3.735693,0.990617,1.000000,0.996750,0.976699,+0.815617,+0.825000,+0.821750,+0.801699,1,1,1,1,1111,Reference Extractor|Knowledge Guide|Reasoning Expert|Decision Maker,1111,1
906,DS-MVTec/capsule/image/faulty_imprint/002.png,"There is a defect in the object. Compared to a normal sample, how does the defective imprint affect the capsule?",Defect Analysis,train,187.png,-8.073899,27.810642,17.481848,4.030245,0.000311,1.000000,1.000000,0.982540,-0.174689,+0.825000,+0.825000,+0.807540,0,1,1,1,0111,Knowledge Guide|Reasoning Expert|Decision Maker,0111,1
907,DS-MVTec/capsule/image/faulty_imprint/003.png,Is there any defect in the object?,Anomaly Detection,train,173.png,15.705078,-7.739884,-15.645734,3.248326,1.000000,0.000435,0.000000,0.962613,+0.825000,-0.174565,-0.175000,+0.787613,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
908,DS-MVTec/capsule/image/faulty_imprint/003.png,There is a defect in the object. What is the type of the defect?,Defect Classification,train,173.png,12.765473,5.680283,-5.949661,3.898542,0.999997,0.996599,0.002600,0.980131,+0.824997,+0.821599,-0.172400,+0.805131,1,1,0,1,1101,Reference Extractor|Knowledge Guide|Decision Maker,1101,1
909,DS-MVTec/capsule/image/faulty_imprint/003.png,There is a defect in the object. Where is the defect?,Defect Localization,eval,173.png,13.498692,-5.842391,-13.060545,2.918957,0.999999,0.002894,0.000002,0.948776,+0.824999,-0.172106,-0.174998,+0.773776,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
910,DS-MVTec/capsule/image/faulty_imprint/003.png,There is a defect in the object. What is the appearance of the defect?,Defect Description,train,173.png,4.862901,17.043777,5.600458,3.759467,0.992331,1.000000,0.996317,0.977234,+0.817331,+0.825000,+0.821317,+0.802234,1,1,1,1,1111,Reference Extractor|Knowledge Guide|Reasoning Expert|Decision Maker,1111,1
911,DS-MVTec/capsule/image/faulty_imprint/003.png,There is a defect in the object. What is the effect of the defect?,Defect Analysis,train,173.png,-4.346689,18.631786,11.086984,2.849854,0.012784,1.000000,0.999985,0.945311,-0.162216,+0.825000,+0.824985,+0.770311,0,1,1,1,0111,Knowledge Guide|Reasoning Expert|Decision Maker,0111,1
912,DS-MVTec/capsule/image/faulty_imprint/004.png,Is there any defect in the object?,Anomaly Detection,train,197.png,15.096165,-7.598773,-15.193143,3.154507,1.000000,0.000501,0.000000,0.959086,+0.825000,-0.174499,-0.175000,+0.784086,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
913,DS-MVTec/capsule/image/faulty_imprint/004.png,There is a defect in the object. What is the type of the defect?,Defect Classification,eval,197.png,11.978220,5.906222,-5.337909,3.801620,0.999994,0.997285,0.004783,0.978153,+0.824994,+0.822285,-0.170217,+0.803153,1,1,0,1,1101,Reference Extractor|Knowledge Guide|Decision Maker,1101,1
914,DS-MVTec/capsule/image/faulty_imprint/004.png,There is a defect in the object. Where is the defect?,Defect Localization,eval,197.png,12.764532,-5.647721,-12.503046,2.822111,0.999997,0.003513,0.000004,0.943859,+0.824997,-0.171487,-0.174996,+0.768859,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
915,DS-MVTec/capsule/image/faulty_imprint/004.png,There is a defect in the object. What is the appearance of the defect?,Defect Description,train,197.png,4.070498,17.270386,6.215187,3.662434,0.983218,1.000000,0.998005,0.974973,+0.808218,+0.825000,+0.823005,+0.799973,1,1,1,1,1111,Reference Extractor|Knowledge Guide|Reasoning Expert|Decision Maker,1111,1
916,DS-MVTec/capsule/image/faulty_imprint/004.png,There is a defect in the object. What is the effect of the defect?,Defect Analysis,train,197.png,-4.991335,18.736099,11.467814,2.789983,0.006751,1.000000,0.999990,0.942132,-0.168249,+0.825000,+0.824989,+0.767132,0,1,1,1,0111,Knowledge Guide|Reasoning Expert|Decision Maker,0111,1
917,DS-MVTec/capsule/image/faulty_imprint/005.png,Is there any defect in the object?,Anomaly Detection,train,021.png,15.643906,-7.779568,-15.639702,3.244712,1.000000,0.000418,0.000000,0.962483,+0.825000,-0.174582,-0.175000,+0.787483,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
918,DS-MVTec/capsule/image/faulty_imprint/005.png,There is a defect in the object. What is the type of the defect?,Defect Classification,eval,021.png,12.731535,5.354439,-6.096406,3.857972,0.999997,0.995295,0.002246,0.979326,+0.824997,+0.820295,-0.172754,+0.804326,1,1,0,1,1101,Reference Extractor|Knowledge Guide|Decision Maker,1101,1
919,DS-MVTec/capsule/image/faulty_imprint/005.png,There is a defect in the object. Where is the defect?,Defect Localization,train,021.png,13.469516,-6.147446,-13.195544,2.881872,0.999999,0.002134,0.000002,0.946943,+0.824999,-0.172866,-0.174998,+0.771943,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
920,DS-MVTec/capsule/image/faulty_imprint/005.png,There is a defect in the object. What is the appearance of the defect?,Defect Description,eval,021.png,4.835147,16.712852,5.446876,3.719271,0.992117,1.000000,0.995709,0.976323,+0.817117,+0.825000,+0.820709,+0.801323,1,1,1,1,1111,Reference Extractor|Knowledge Guide|Reasoning Expert|Decision Maker,1111,1
921,DS-MVTec/capsule/image/faulty_imprint/005.png,There is a defect in the object. Is there an additional defect on the capsule?,Defect Analysis,eval,021.png,-3.215160,12.726413,7.290537,2.335987,0.038599,0.999997,0.999318,0.911814,-0.136401,+0.824997,+0.824318,+0.736814,0,1,1,1,0111,Knowledge Guide|Reasoning Expert|Decision Maker,0111,1
922,DS-MVTec/capsule/image/faulty_imprint/006.png,Is there any defect in the object?,Anomaly Detection,train,213.png,15.080620,-7.575255,-15.185805,3.151687,1.000000,0.000513,0.000000,0.958975,+0.825000,-0.174487,-0.175000,+0.783975,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
923,DS-MVTec/capsule/image/faulty_imprint/006.png,There is a defect in the object. What is the type of the defect?,Defect Classification,train,213.png,11.988359,5.978344,-5.341144,3.809345,0.999994,0.997473,0.004768,0.978318,+0.824994,+0.822473,-0.170232,+0.803318,1,1,0,1,1101,Reference Extractor|Knowledge Guide|Decision Maker,1101,1
924,DS-MVTec/capsule/image/faulty_imprint/006.png,There is a defect in the object. Where is the defect?,Defect Localization,train,213.png,12.745514,-5.561205,-12.479243,2.828764,0.999997,0.003829,0.000004,0.944211,+0.824997,-0.171171,-0.174996,+0.769211,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
925,DS-MVTec/capsule/image/faulty_imprint/006.png,There is a defect in the object. What is the appearance of the defect?,Defect Description,train,213.png,4.076366,17.348186,6.218329,3.669780,0.983314,1.000000,0.998011,0.975151,+0.808314,+0.825000,+0.823011,+0.800151,1,1,1,1,1111,Reference Extractor|Knowledge Guide|Reasoning Expert|Decision Maker,1111,1
926,DS-MVTec/capsule/image/faulty_imprint/006.png,There is a defect in the object. Is there a secondary defect present on the capsule?,Defect Analysis,train,213.png,-5.414630,18.526833,11.560728,2.744223,0.004431,1.000000,0.999990,0.939586,-0.170569,+0.825000,+0.824990,+0.764586,0,1,1,1,0111,Knowledge Guide|Reasoning Expert|Decision Maker,0111,1
927,DS-MVTec/capsule/image/faulty_imprint/007.png,Is there any defect in the object?,Anomaly Detection,eval,187.png,16.003984,-7.811429,-15.856732,3.292709,1.000000,0.000405,0.000000,0.964178,+0.825000,-0.174595,-0.175000,+0.789178,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
928,DS-MVTec/capsule/image/faulty_imprint/007.png,There is a defect in the object. What is the type of the defect?,Defect Classification,train,187.png,13.133090,5.567638,-6.215158,3.939433,0.999998,0.996195,0.001995,0.980912,+0.824998,+0.821195,-0.173005,+0.805912,1,1,0,1,1101,Reference Extractor|Knowledge Guide|Decision Maker,1101,1
929,DS-MVTec/capsule/image/faulty_imprint/007.png,There is a defect in the object. Where is the defect?,Defect Localization,train,187.png,13.857987,-5.949543,-13.315387,2.960802,0.999999,0.002600,0.000002,0.950772,+0.824999,-0.172400,-0.174998,+0.775772,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
930,DS-MVTec/capsule/image/faulty_imprint/007.png,There is a defect in the object. What is the appearance of the defect?,Defect Description,eval,187.png,5.239098,16.927061,5.327747,3.800709,0.994723,1.000000,0.995168,0.978134,+0.819723,+0.825000,+0.820168,+0.803134,1,1,1,1,1111,Reference Extractor|Knowledge Guide|Reasoning Expert|Decision Maker,1111,1
931,DS-MVTec/capsule/image/faulty_imprint/007.png,There is a defect in the object. What numerical value is not clearly visible on the defective capsule's imprint?,Defect Analysis,train,187.png,-6.690735,20.639116,13.248439,3.088166,0.001241,1.000000,0.999998,0.956402,-0.173759,+0.825000,+0.824998,+0.781402,0,1,1,1,0111,Knowledge Guide|Reasoning Expert|Decision Maker,0111,1
932,DS-MVTec/capsule/image/faulty_imprint/008.png,Is there any defect in the object?,Anomaly Detection,train,174.png,15.130939,-7.619159,-15.252875,3.163944,1.000000,0.000491,0.000000,0.959455,+0.825000,-0.174509,-0.175000,+0.784455,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
933,DS-MVTec/capsule/image/faulty_imprint/008.png,There is a defect in the object. What is the type of the defect?,Defect Classification,train,174.png,11.993113,5.861373,-5.420643,3.804697,0.999994,0.997161,0.004405,0.978219,+0.824994,+0.822161,-0.170595,+0.803219,1,1,0,1,1101,Reference Extractor|Knowledge Guide|Decision Maker,1101,1
934,DS-MVTec/capsule/image/faulty_imprint/008.png,There is a defect in the object. Where is the defect?,Defect Localization,train,174.png,12.766661,-5.680398,-12.567406,2.825509,0.999997,0.003401,0.000003,0.944039,+0.824997,-0.171599,-0.174997,+0.769039,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
935,DS-MVTec/capsule/image/faulty_imprint/008.png,There is a defect in the object. What is the appearance of the defect?,Defect Description,train,174.png,4.076365,17.233967,6.143206,3.664910,0.983314,1.000000,0.997857,0.975033,+0.808314,+0.825000,+0.822857,+0.800033,1,1,1,1,1111,Reference Extractor|Knowledge Guide|Reasoning Expert|Decision Maker,1111,1
936,DS-MVTec/capsule/image/faulty_imprint/008.png,There is a defect in the object. What is the effect of the defect?,Defect Analysis,eval,174.png,-4.981219,18.696985,11.419420,2.785943,0.006819,1.000000,0.999989,0.941911,-0.168181,+0.825000,+0.824989,+0.766911,0,1,1,1,0111,Knowledge Guide|Reasoning Expert|Decision Maker,0111,1
937,DS-MVTec/capsule/image/faulty_imprint/009.png,Is there any defect in the object?,Anomaly Detection,eval,173.png,16.081804,-7.864507,-15.952516,3.310922,1.000000,0.000384,0.000000,0.964802,+0.825000,-0.174616,-0.175000,+0.789802,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
938,DS-MVTec/capsule/image/faulty_imprint/009.png,There is a defect in the object. What is the type of the primary defect?,Defect Classification,train,173.png,11.734289,6.331407,-4.931283,3.798730,0.999992,0.998224,0.007166,0.978092,+0.824992,+0.823224,-0.167834,+0.803092,1,1,0,1,1101,Reference Extractor|Knowledge Guide|Decision Maker,1101,1
939,DS-MVTec/capsule/image/faulty_imprint/009.png,There is a defect in the object. Where is the primary defect located?,Defect Localization,eval,173.png,9.782785,-0.424208,-7.793670,2.896247,0.999944,0.395510,0.000412,0.947661,+0.824944,+0.220510,-0.174588,+0.772661,1,1,0,1,1101,Reference Extractor|Knowledge Guide|Decision Maker,1001,0
940,DS-MVTec/capsule/image/faulty_imprint/009.png,There is a defect in the object. What is the appearance of the primary defect?,Defect Description,train,173.png,4.733844,17.186844,5.752244,3.757083,0.991284,1.000000,0.996834,0.977181,+0.816284,+0.825000,+0.821834,+0.802181,1,1,1,1,1111,Reference Extractor|Knowledge Guide|Reasoning Expert|Decision Maker,1111,1
941,DS-MVTec/capsule/image/faulty_imprint/009.png,There is a defect in the object. What additional defect is present on the capsule?,Defect Analysis,train,173.png,-4.887373,17.181549,10.634204,2.596855,0.007485,1.000000,0.999976,0.930659,-0.167515,+0.825000,+0.824976,+0.755659,0,1,1,1,0111,Knowledge Guide|Reasoning Expert|Decision Maker,0111,1
942,DS-MVTec/capsule/image/faulty_imprint/010.png,Is there any defect in the object?,Anomaly Detection,train,119.png,15.702848,-7.632597,-15.539660,3.230346,1.000000,0.000484,0.000000,0.961960,+0.825000,-0.174516,-0.175000,+0.786960,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
